ID,PersonNumber,PersonIdCode,LastName,FirstName,GenderAsString
2426,2426,NA,Jeanneret,Maurice,m
2427,2427,NA,Jeanrenaud,Charles Louis,m
2428,2428,NA,Jeanrenaud,Marcelin,m
2429,2429,NA,Jecker,Amanz,m
2430,2430,NA,Jeker,Oliv,m
2431,2431,NA,Jenny,Heinrich,m
2432,2432,NA,Jenny,Johann,m
2433,2433,NA,Jenny,Kaspar,m
2434,2434,NA,Jenny,Peter jun.,m
2435,2435,NA,Jenny,Peter sen.,m
2436,2436,NA,Jobin,Xavier J. J. B.,m
2437,2437,NA,Joliat,Louis,m
2438,2438,NA,Jolissaint,Pierre,m
2439,2439,NA,Joller,Joh. Melchior Al.,m
2440,2440,NA,Joller,Remigi,m
2441,2441,NA,Jolli,Silvio,m
2442,2442,NA,Joly,F.-David,m
2443,2443,NA,Joly,P.-Isaac,m
2444,2444,NA,Joos,Wilhelm J. B.,m
2445,2445,NA,Joost,Gottfried,m
2446,2446,NA,Joray,Ernest,m
2447,2447,NA,Jordan,Adolphe,m
2448,2448,NA,Joris,Fidèle-Eman.,m
2449,2449,NA,Josi,Ernest,m
2450,2450,NA,Joss,Fritz,m
2451,2451,NA,Jost,Fritz,m
2452,2452,NA,Junod,Georges,m
2453,2453,NA,Käch,Jakob,m
2454,2454,NA,Kägi,E. Jakob,m
2455,2455,NA,Kaiser,Ferdinand,m
2456,2456,NA,Kaiser,Jakob,m
2457,2457,NA,Kaiser,Niklaus,m
2458,2458,NA,Kaiser,Simon,m
2459,2459,NA,Kamber,Arnold,m
2460,2460,NA,Kämpfen,Moritz,m
2461,2461,NA,Kappeler,Johann Karl,m
2462,2462,NA,Kappler,Arnold,m
2463,2463,NA,Karlen,Jakob,m
2464,2464,NA,Karlen,Johann,m
2465,2465,NA,Karlen,Johann Jakob,m
2466,2466,NA,Karrer,Karl,m
2467,2467,NA,Karrer,Ludwig,m
2468,2468,NA,Käser,Hans,m
2469,2469,NA,Kästli,Hans,m
2470,2470,NA,Keel,Johann Joseph,m
2471,2471,NA,Keel,Valentin,m
2472,2472,NA,Kehrwand,Vincent,m
2473,2473,NA,Keiser,Georg J. J. F.,m
2474,2474,NA,Keiser,Gustav Adolf,m
2475,2475,NA,Keiser,Kaspar-Anton,m
2476,2476,NA,Keiser,Martin,m
2477,2477,NA,Keiser,Martin-Anton,m
2478,2478,NA,Keiser,Theodor,m
2479,2479,NA,Kellenberger,Jakob,m
2480,2480,NA,Keller,Albert,m
2481,2481,NA,Keller,Augustin,m
2482,2482,NA,Keller,Emil,m
2483,2483,NA,Keller,Gottfried,m
2484,2484,NA,Keller,Gustav,m
2485,2485,NA,Keller,Johann,m
2486,2486,NA,Keller,Johann Jakob,m
2487,2487,NA,Keller,Otto,m
2488,2488,NA,Kellersberger,Armin J. J,m
2489,2489,NA,Kern,Hans,m
2490,2490,NA,Kern,Heinrich,m
2491,2491,NA,Kern,Johann Conrad,m
2492,2492,NA,Kessler,Alois,m
2493,2493,NA,Ketterer,Karl,m
2494,2494,NA,Kilian,Friedrich,m
2495,2495,NA,Killer,Karl,m
2496,2496,NA,Kinkelin,Hermann G. D.,m
2497,2497,NA,Kistler,Max,m
2498,2498,NA,Klaus,Gottfried,m
2499,2499,NA,Klaye,H.-Auguste,m
2500,2500,NA,Klein,Wilhelm,m
2501,2501,NA,Klingler,Walter,m
2502,2502,NA,Klöti,Emil,m
2503,2503,NA,Knechtenhofer,Johannes,m
2504,2504,NA,Knellwolf,Arnold L. E.,m
2505,2505,NA,Knobel,Kaspar,m
2506,2506,NA,Knobel,L. Kaspar,m
2507,2507,NA,Knüsel,Josef Martin,m
2508,2508,NA,Knüsel,Peter,m
2509,2509,NA,Kobelt,Karl,m
2510,2510,NA,Koch,Felix,m
2511,2511,NA,Koch,Josef Anton,m
2512,2512,NA,Koechlin,Alphons,m
2513,2513,NA,Koechlin,Carl,m
2514,2514,NA,Kohler,Friedrich S.,m
2515,2515,NA,Kohler,Simon,m
2516,2516,NA,Kohler,Walter,m
2517,2517,NA,Kölbener,Johann Anton,m
2518,2518,NA,Kölbener,Johann Baptist,m
2519,2519,NA,Koller,Karl Aug.,m
2520,2520,NA,Kolly,Gabriel,m
2521,2521,NA,König,Gustav,m
2522,2522,NA,König,Karl Gustav,m
2523,2523,NA,König,Richard,m
2524,2524,NA,König,Walter,m
2525,2525,NA,König,Walter,m
2526,2526,NA,Könz,Jochen Ulrich,m
2527,2527,NA,Kopp,Alois,m
2528,2528,NA,Kopp,Jakob,m
2529,2529,NA,Korner,Hans,m
2530,2530,NA,Krauchthaler,Fritz,m
2531,2531,NA,Kreis,Johann Georg,m
2532,2532,NA,Krieg,Kaspar L.,m
2533,2533,NA,Krügel,Marcel-René,m
2534,2534,NA,Krummenacher,Albert,m
2535,2535,NA,Kuhn,Charles-L.,m
2536,2536,NA,Kümin,Karl,m
2537,2537,NA,Kündig,Albert,m
2538,2538,NA,Kunkler,Roderich Albert,m
2539,2539,NA,Kuntschen,Joseph,m
2540,2540,NA,Kuntschen,Joseph,m
2541,2541,NA,Kunz,Alois,m
2542,2542,NA,Kunz,Gottfried,m
2543,2543,NA,Kunz,Paul,m
2544,2544,NA,Künzi,Carl,m
2545,2545,NA,Künzli,Arnold,m
2546,2546,NA,Kurer,Josef August,m
2547,2547,NA,Kurmann,Franz-Josef,m
2548,2548,NA,Kurz,Chr. Albrecht,m
2549,2549,NA,Kurz,Erwin E. H.,m
2550,2550,NA,Kurz,Hermann,m
2551,2551,NA,Kurzmeyer,Werner,m
2552,2552,NA,Labhardt,Philipp Gottlieb,m
2553,2553,NA,Lachenal,Adrien,m
2554,2554,NA,Lachenal,L. Adrien,m
2555,2555,NA,Lack,Simon,m
2556,2556,NA,Laely,Andreas,m
2557,2557,NA,Lafranchi,Arturo,m
2558,2558,NA,Lagier,Juste-François,m
2559,2559,NA,Lambelet,Auguste,m
2560,2560,NA,Lambelet,Frédéric,m
2561,2561,NA,Lambelet,Louis Constant,m
2562,2562,NA,Lampert,Marius,m
2563,2563,NA,Landis,Heinrich,m
2564,2564,NA,Landolt,Adolf,m
2565,2565,NA,Landolt,Franz,m
2566,2566,NA,Landtwing,Karl Anton,m
2567,2567,NA,Lang,Erwin,m
2568,2568,NA,Lang,Louis,m
2569,2569,NA,Langenauer,Jakob,m
2570,2570,NA,Lanicca,Ruben,m
2571,2571,NA,Lanz,Hans,m
2572,2572,NA,Lardelli,Albert,m
2573,2573,NA,Latour,Alois,m
2574,2574,NA,Latour,Caspar,m
2575,2575,NA,Läuffer,Oskar,m
2576,2576,NA,Lauterburg,Gottl. Ludwig,m
2577,2577,NA,Leber,Walther,m
2578,2578,NA,Legler,David,m
2579,2579,NA,Lehmann,Johann Ulrich,m
2580,2580,NA,Lehmann,Samuel,m
2581,2581,NA,Lehner,Innozenz,m
2582,2582,NA,Lejeune,Leo,m
2583,2583,NA,Lepori,Giuseppe,m
2584,2584,NA,Lesquereux,Ariste,m
2585,2585,NA,Leu,Franz-Xaver,m
2586,2586,NA,Leu,Josef,m
2587,2587,NA,Leuba,Auguste Alb.,m
2588,2588,NA,Leuba,F. Auguste,m
2589,2589,NA,Leuenberger,Hermann,m
2590,2590,NA,Leuenberger,Jakob,m
2591,2591,NA,Leuenberger,Jakob,m
2592,2592,NA,Leuenberger,Rudolf,m
2593,2593,NA,Leumann,Joh. Georg,m
2594,2594,NA,Leupin,Kurt,m
2595,2595,NA,Leutenegger,Werner F.,m
2596,2596,NA,Lieb,Ernst,m
2597,2597,NA,Liechti,Hermann,m
2598,2598,NA,Lienhard,Hermann,m
2599,2599,NA,Lissignol,A.-Théodore,m
2600,2600,NA,Locher,Albert-A.,m
2601,2601,NA,Locher,Armin,m
2602,2602,NA,Locher,Joh. Albert,m
2603,2603,NA,Locher,Otto,m
2604,2604,NA,Logoz,Paul,m
2605,2605,NA,Lohner,Albert R. S.,m
2606,2606,NA,Lohner,Emil,m
2607,2607,NA,Löpfe,Ernst,m
2608,2608,NA,Loretan,Gustav,m
2609,2609,NA,Loretan,Raimund,m
2610,2610,NA,Lovis,Louis,m
2611,2611,NA,Löw,Emanuel,m
2612,2612,NA,Luder,L.-Jos.-Antoine,m
2613,2613,NA,Luder,Ulrich,m
2614,2614,NA,Lurati,Bernardino,m
2615,2615,NA,Lurati,Giovanni,m
2616,2616,NA,Lusser,Augustin,m
2617,2617,NA,Lusser,Florian jun.,m
2618,2618,NA,Lusser,Florian sen.,m
2619,2619,NA,Lusser,Franz,m
2620,2620,NA,Lusser,Josef,m
2621,2621,NA,Lussi,Niklaus,m
2622,2622,NA,Luterbacher,Georges,m
2623,2623,NA,Lüthi,Johann Joachim,m
2624,2624,NA,Lüthy,Jakob,m
2625,2625,NA,Lutz,Jakob,m
2626,2626,NA,Lutz,Jakob Konrad,m
2627,2627,NA,Lutz,Joh. Gebhard,m
2628,2628,NA,Lützelschwab,Gregor,m
2629,2629,NA,Luvini,Giacomo,m
2630,2630,NA,Lymann,Johann,m
2631,2631,NA,Maag,Albert,m
2632,2632,NA,Mächler,Albert,m
2633,2633,NA,Mäder,Emil,m
2634,2634,NA,Mäder,Rudolf,m
2635,2635,NA,Madeux,Eugen,m
2636,2636,NA,Magatti,Massimiliano,m
2637,2637,NA,Maggini,Carlo,m
2638,2638,NA,Maillard,Marius,m
2639,2639,NA,Maillefer,Paul,m
2640,2640,NA,Maitre,Yves,m
2641,2641,NA,Malche,Albert,m
2642,2642,NA,Malzacher,Fritz,m
2643,2643,NA,Mann,Leo,m
2644,2644,NA,Manzoni,Romeo,m
2645,2645,NA,Maraini,Otto,m
2646,2646,NA,Marbach,Friedrich,m
2647,2647,NA,Marmier,Louis-Auguste,m
2648,2648,NA,Marro,Christophe J.,m
2649,2649,NA,Marthaler,Fritz,m
2650,2650,NA,Marti,Eduard,m
2651,2651,NA,Martin,André,m
2652,2652,NA,Martin,Auguste-Edouard-Frédéric,m
2653,2653,NA,Martin,Jules,m
2654,2654,NA,Martin,Louis Alex.,m
2655,2655,NA,Masina,Francesco,m
2656,2656,NA,Maspoli,Franco,m
2657,2657,NA,Masson,Eugène,m
2658,2658,NA,Matt,Johannn Jakob,m
2659,2659,NA,Matthey,Charles-Jules,m
2660,2660,NA,Matthey,Jules,m
2661,2661,NA,Maunoir,Albert-Edouard,m
2662,2662,NA,Maurer,Fritz,m
2663,2663,NA,Mauroux,René,m
2664,2664,NA,Mayor,G.-François-Isaac,m
2665,2665,NA,Mayor,Jules,m
2666,2666,NA,Mayor,Louis,m
2667,2667,NA,Mayor,Louis-Ernest,m
2668,2668,NA,Meier,Christian,m
2669,2669,NA,Meier,Ernst,m
2670,2670,NA,Meier,Gottlieb,m
2671,2671,NA,Meier,Jean,m
2672,2672,NA,Meier,Rudolf,m
2673,2673,NA,Meierhans,Paul,m
2674,2674,NA,Meier-Ragg,Arnold,m
2675,2675,NA,Meile,Wilhelm,m
2676,2676,NA,Meili,Armin,m
2677,2677,NA,Meili,Jakob,m
2678,2678,NA,Meister,Ulrich jun.,m
2679,2679,NA,Meister,Ulrich sen.,m
2680,2680,NA,Meister,Werner,m
2681,2681,NA,Melly,Armand,m
2682,2682,NA,Meng,Hans,m
2683,2683,NA,Menoud,Fr.-Xavier,m
2684,2684,NA,Mercier,Charles Philippe,m
2685,2685,NA,Mercier,Joachim,m
2686,2686,NA,Mercier,Lucien,m
2687,2687,NA,Mercier,Philippe,m
2688,2688,NA,Merian,Joh. Rudolf,m
2689,2689,NA,Merkle,Gustave,m
2690,2690,NA,Mermod,John-Edouard,m
2691,2691,NA,Mermoud,John Henri,m
2692,2692,NA,Merz,Karl Josef Leonhard,m
2693,2693,NA,Merz,Leo,m
2694,2694,NA,Mesmer,Johann,m
2695,2695,NA,Messmer,Anton August,m
2696,2696,NA,Messmer,Johann,m
2697,2697,NA,Metry,Rudolf,m
2698,2698,NA,Meuli,Anton,m
2699,2699,NA,Meyer,Albert,m
2700,2700,NA,Meyer,Albert,m
2701,2701,NA,Meyer,Arnold,m
2702,2702,NA,Meyer,Fritz,m
2703,2703,NA,Meyer,Helen,f
2704,2704,NA,Meyer,Isidor,m
2705,2705,NA,Meyer,Jakob,m
2706,2706,NA,Meyer,Johann Ulrich,m
2707,2707,NA,Meyer,Josef,m
2708,2708,NA,Meyer,Leo,m
2709,2709,NA,Meyer,Ludwig Plazid,m
2710,2710,NA,Meyer,Ludwig-Friedrich,m
2711,2711,NA,Meyer,Philipp,m
2712,2712,NA,Meyer,Renward,m
2713,2713,NA,Meyer,Robert,m
2714,2714,NA,Meyer,Walter F.,m
2715,2715,NA,Meyer-Boller,Ulrich,m
2716,2716,NA,Meystre,Abram-Daniel,m
2717,2717,NA,Michel,Friedrich,m
2718,2718,NA,Michel,Georg,m
2719,2719,NA,Michel,Joh. Friedrich,m
2720,2720,NA,Micheli,François-Jules,m
2721,2721,NA,Micheli,Horace,m
2722,2722,NA,Michlig,Meinrad,m
2723,2723,NA,Miescher,Rudolf,m
2724,2724,NA,Miéville,Adrien,m
2725,2725,NA,Migy,Paul,m
2726,2726,NA,Minder,Friedrich,m
2727,2727,NA,Ming,Hans,m
2728,2728,NA,Ming,Peter Anton,m
2729,2729,NA,Minger,Rudolf,m
2730,2730,NA,Miville,Carl,m
2731,2731,NA,Moeckli,Georges,m
2732,2732,NA,Moeckli,Jean-Théodor,m
2733,2733,NA,Moeschlin,Felix,m
2734,2734,NA,Mohr,Gian Rudolf,m
2735,2735,NA,Moine,Virgile,m
2736,2736,NA,Moll,Alfred,m
2737,2737,NA,Monfrini,Henri,m
2738,2738,NA,Monighetti,Costantino,m
2739,2739,NA,Monnier,Frédéric A.,m
2740,2740,NA,Moos,Herbert,m
2741,2741,NA,Moos,Niklaus,m
2742,2742,NA,Morand,Alphonse,m
2743,2743,NA,Morard,Paul,m
2744,2744,NA,Mordasini,Paolo,m
2745,2745,NA,Moreau,Charles,m
2746,2746,NA,Morel,Albert,m
2747,2747,NA,Morel,Henri,m
2748,2748,NA,Morel,Joseph Karl Pankraz,m
2749,2749,NA,Morel,Marc,m
2750,2750,NA,Morf,Gustav,m
2751,2751,NA,Morgenthaler,Niklaus Chr.,m
2752,2752,NA,Moriaud,Alexandre,m
2753,2753,NA,Moriaud,J.-Pierre,m
2754,2754,NA,Moschard,Auguste,m
2755,2755,NA,Moser,Alois,m
2756,2756,NA,Moser,Arthur,m
2757,2757,NA,Moser,Carl,m
2758,2758,NA,Moser,Emil F.,m
2759,2759,NA,Moser,Ernst,m
2760,2760,NA,Moser,Franz,m
2761,2761,NA,Moser,Joh. Rudolf,m
2762,2762,NA,Moser,Johannes,m
2763,2763,NA,Moser,Sam. Friedrich,m
2764,2764,NA,Mosimann,Paul E.,m
2765,2765,NA,Mossdorf,Albert,m
2766,2766,NA,Motta,Cristoforo,m
2767,2767,NA,Motta,Giuseppe,m
2768,2768,NA,Moulin,Joseph,m
2769,2769,NA,Mouttet,Henri,m
2770,2770,NA,Muheim,Alexander,m
2771,2771,NA,Muheim,Franz,m
2772,2772,NA,Muheim,Gustav,m
2773,2773,NA,Muheim,Gustav,m
2774,2774,NA,Muheim,Jost,m
2775,2775,NA,Muheim,Karl,m
2776,2776,NA,Muheim,Karl,m
2777,2777,NA,Mühlebach,August,m
2778,2778,NA,Müller,Adolf,m
2779,2779,NA,Müller,Alban,m
2780,2780,NA,Müller,Alfred,m
2781,2781,NA,Müller,Alois,m
2782,2782,NA,Müller,Alois,m
2783,2783,NA,Müller,Eduard,m
2784,2784,NA,Müller,Emil,m
2785,2785,NA,Müller,Franz,m
2786,2786,NA,Müller,Guido,m
2787,2787,NA,Müller,Gustav A. A.,m
2788,2788,NA,Müller,Hans,m
2789,2789,NA,Müller,Hans Gottfried,m
2790,2790,NA,Müller,Heinrich C.,m
2791,2791,NA,Müller,Jakob,m
2792,2792,NA,Müller,Jakob,m
2793,2793,NA,Müller,Jakob,m
2794,2794,NA,Müller,Joh. Fridolin,m
2795,2795,NA,Müller,Joh. Jakob,m
2796,2796,NA,Müller,Joh. Jakob,m
2797,2797,NA,Müller,Johann Josef,m
2798,2798,NA,Müller,Johannes,m
2799,2799,NA,Müller,Johannes,m
2800,2800,NA,Müller,Karl Emanuel,m
2801,2801,NA,Müller,Kaspar,m
2802,2802,NA,Müller,Konrad,m
2803,2803,NA,Müller,Paul,m
2804,2804,NA,Müller,Peter,m
2805,2805,NA,Müller,Robert,m
2806,2806,NA,Münch,Arnold,m
2807,2807,NA,Munz,Hans,m
2808,2808,NA,Munzinger,Martin Josef,m
2809,2809,NA,Munzinger,Oskar,m
2810,2810,NA,Munzinger,Walter,m
2811,2811,NA,Murbach,Hieronymus,m
2812,2812,NA,Muret,André,m
2813,2813,NA,Müri,Hans,m
2814,2814,NA,Müri,Hermann,m
2815,2815,NA,Müry,Joh. Emil,m
2816,2816,NA,Muschg,Walter,m
2817,2817,NA,Musy,Jean-Marie,m
2818,2818,NA,Nadig,Adolf,m
2819,2819,NA,Naef,Jean-Martin,m
2820,2820,NA,Näff,Wilhelm Matthias,m
2821,2821,NA,Nagel,Paul,m
2822,2822,NA,Nager,Jost Jos.,m
2823,2823,NA,Näher,Johann,m
2824,2824,NA,Naine,Albert-Louis,m
2825,2825,NA,Naine,Charles-Théophile,m
2826,2826,NA,Nänny,Hans,m
2827,2827,NA,Naville,Robert,m
2828,2828,NA,Nerfin,Paul,m
2829,2829,NA,Neuhaus,K. Franz J.,m
2830,2830,NA,Neuhaus,Karl J. Fr.,m
2831,2831,NA,Nicole,Léon,m
2832,2832,NA,Nicolet,Emile,m
2833,2833,NA,Niederberger,Karl Jos.,m
2834,2834,NA,Niederhauser,Rudolf,m
2835,2835,NA,Nietlispach,Jakob,m
2836,2836,NA,Nietlispach,Emil,m
2837,2837,NA,Nigg,Josef,m
2838,2838,NA,Niggeler,Niklaus,m
2839,2839,NA,Niggeler,Rudolf,m
2840,2840,NA,Nobs,Ernst,m
2841,2841,NA,Nüesch,Jakob,m
2842,2842,NA,Nyffeler,Johann,m
2843,2843,NA,Obrecht,Hermann,m
2844,2844,NA,Obrecht,Karl,m
2845,2845,NA,Ochsenbein,Ulrich J.,m
2846,2846,NA,Ochsner,Martin,m
2847,2847,NA,Odermatt,Gottfried,m
2848,2848,NA,Odermatt,Gotthard,m
2849,2849,NA,Odermatt,Joseph,m
2850,2850,NA,Odermatt,Maria,m
2851,2851,NA,Odier,A.-Edouard,m
2852,2852,NA,Odinga,Theodor,m
2853,2853,NA,Ody,L.-Firmin,m
2854,2854,NA,Oechslin,Heinrich,m
2855,2855,NA,Oehninger,Jakob,m
2856,2856,NA,Oeri,Albert,m
2857,2857,NA,Oertli,Johann Konrad,m
2858,2858,NA,Oetiker,Franz Anton,m
2859,2859,NA,Oguey,Henri,m
2860,2860,NA,Oldani,Hermann,m
2861,2861,NA,Olgiati,Camillo,m
2862,2862,NA,Olgiati,Carlo,m
2863,2863,NA,Olgiati,Libero,m
2864,2864,NA,Oltramare,André,m
2865,2865,NA,Oprecht,Hans,m
2866,2866,NA,Oschwald,Joh. Georg,m
2867,2867,NA,Oswald,Herkules,m
2868,2868,NA,Ott,Rudolf,m
2869,2869,NA,Ottiker,K. Friedrich,m
2870,2870,NA,Overney,Constant,m
2871,2871,NA,Oyex,A.-Isaac,m
2872,2872,NA,Page,Jean-J.,m
2873,2873,NA,Pagnamenta,Tomaso,m
2874,2874,NA,Paillard,Emile,m
2875,2875,NA,Paschoud,Albert,m
2876,2876,NA,Paschoud,Louis,m
2877,2877,NA,Paschoud,Maurice,m
2878,2878,NA,Pasquier,Albert,m
2879,2879,NA,Pasta,Carlo,m
2880,2880,NA,Pattocchi,Giuseppe,m
2881,2881,NA,Paulet,Hippolyte,m
2882,2882,NA,Péclard,Ulysse,m
2883,2883,NA,Pedrazzi,Domenico,m
2884,2884,NA,Pedrazzini,Martino,m
2885,2885,NA,Pedrazzini,Michele,m
2886,2886,NA,Pedrazzini,Paolo,m
2887,2887,NA,Peitrequin,Jean,m
2888,2888,NA,Pellissier,Maurice F.,m
2889,2889,NA,Péquignot,Fr. Xavier I.,m
2890,2890,NA,Pernoux,J.-Francis-A.,m
2891,2891,NA,Perréard,François,m
2892,2892,NA,Perréard,Jules-F.,m
2893,2893,NA,Perret,David,m
2894,2894,NA,Perret,Henri,m
2895,2895,NA,Perret,Paul-Jean,m
2896,2896,NA,Perret,Zélim,m
2897,2897,NA,Perrier,Ernest,m
2898,2898,NA,Perrier,F. F. Louis,m
2899,2899,NA,Perrig,Alfred,m
2900,2900,NA,Perrin,F.-Victor,m
2901,2901,NA,Perrin,Paul,m
2902,2902,NA,Perrin,Tell,m
2903,2903,NA,Pestalozzi,Friedrich,m
2904,2904,NA,Pestalozzi,H. Jakob,m
2905,2905,NA,Pestalozzi,Hans K.,m
2906,2906,NA,Peter,August,m
2907,2907,NA,Peter,Marc-Ernest,m
2908,2908,NA,Peterelli,Franz,m
2909,2909,NA,Peterelli,Remigius,m
2910,2910,NA,Peteut,Louis Emile,m
2911,2911,NA,Petitpierre,André,m
2912,2912,NA,Petitpierre,Charles Alfred,m
2913,2913,NA,Petitpierre,Gonzalve A. H.,m
2914,2914,NA,Petitpierre,Max,m
2915,2915,NA,Petrig,Victor,m
2916,2916,NA,Pettavel,Auguste H.,m
2917,2917,NA,Peyer,Jost,m
2918,2918,NA,Peyer im Hof,Johann Friedrich,m
2919,2919,NA,Peyrot,François,m
2920,2920,NA,Pfändler,Otto,m
2921,2921,NA,Pfenninger,Jakob J.,m
2922,2922,NA,Pfiffer,Bernardo,m
2923,2923,NA,Pfister,Bruno,m
2924,2924,NA,Pfister,Eduard,m
2925,2925,NA,Pfister,Otto,m
2926,2926,NA,Pfleghard,Wilhelm Otto,m
2927,2927,NA,Pfluger,Niklaus,m
2928,2928,NA,Pflüger,Paul B.,m
2929,2929,NA,Pfyffer,Kasimir,m
2930,2930,NA,Philipona,Eusèbe,m
2931,2931,NA,Philippe,Etienne,m
2932,2932,NA,Philippin,Jules,m
2933,2933,NA,Piaget,Alexis Marie,m
2934,2934,NA,Picot,Albert-Edouard,m
2935,2935,NA,Pictet,Albert-Gustave,m
2936,2936,NA,Pictet,François-Jules,m
2937,2937,NA,Pictet,Gustave-Jules,m
2938,2938,NA,Pictet,P.-M. Ernest,m
2939,2939,NA,Pidoux,Ernest,m
2940,2940,NA,Pignat,Hippolyte,m
2941,2941,NA,Piguet,Armand W.,m
2942,2942,NA,Piguet,J. Albert,m
2943,2943,NA,Piguet,Théodore-Ami,m
2944,2944,NA,Pilet-Golaz,Marcel-Edouard-Ernest,m
2945,2945,NA,Piller,Joseph,m
2946,2946,NA,Pilliod,Alfred L.,m
2947,2947,NA,Pini,Aleardo,m
2948,2948,NA,Pioda,Alfredo,m
2949,2949,NA,Pioda,Giovanni Battista,m
2950,2950,NA,Piot,Robert,m
2951,2951,NA,Pitteloud,Cyrille,m
2952,2952,NA,Pittet,Léon,m
2953,2953,NA,Pittet,M.-L.-J.-Benjamin,m
2954,2954,NA,Pittet,Paul-C.,m
2955,2955,NA,Pitton,Henri,m
2956,2956,NA,Planta,Rudolf,m
2957,2957,NA,Platten,Fritz,m
2958,2958,NA,Plattner,Joh. Heinrich,m
2959,2959,NA,Plüss,Johann,m
2960,2960,NA,Polar,Giovanni,m
2961,2961,NA,Polar,Giovanni,m
2962,2962,NA,Polar,Ignazio,m
2963,2963,NA,Pottier,Adrien-Félix,m
2964,2964,NA,Pozzi,Jean,m
2965,2965,NA,Pradervand,Jean-Pierre,m
2966,2966,NA,Presset,Henri Benj.,m
2967,2967,NA,Presset,Samuel,m
2968,2968,NA,Pugin,Antoine,m
2969,2969,NA,Python,Georges,m
2970,2970,NA,Quartenoud,Maxime,m
2971,2971,NA,Räber,Alois,m
2972,2972,NA,Räber,Joseph,m
2973,2973,NA,Rahm,Arnold,m
2974,2974,NA,Rais,Albert,m
2975,2975,NA,Raisin,Frédéric-P.,m
2976,2976,NA,Raisin,Marcel,m
2977,2977,NA,Raissig,Walter,m
2978,2978,NA,Rambert,Henri-Louis,m
2979,2979,NA,Ramelli,Giovan Battista,m
2980,2980,NA,Ramsperger,Augustin,m
2981,2981,NA,Ramu,F.-Alexandre,m
2982,2982,NA,Randon,Georges-Paul,m
2983,2983,NA,Rappard,William,m
2984,2984,NA,Raschein,Luzius,m
2985,2985,NA,Raschein,Paul,m
2986,2986,NA,Raschein,Paul,m
2987,2987,NA,Raschle,Abraham,m
2988,2988,NA,Raschle,Joh. Rudolf,m
2989,2989,NA,Rasser,Alfred,m
2990,2990,NA,Rauch,Johann Georg,m
2991,2991,NA,Real,Franz Anton,m
2992,2992,NA,Reali,Giovanni,m
2993,2993,NA,Rebmann,Johann Jakob,m
2994,2994,NA,Reich,Werner,m
2995,2995,NA,Reichen,Ernst,m
2996,2996,NA,Reichlin,Karl,m
2997,2997,NA,Reichling,Rudolf,m
2998,2998,NA,Reimann,Robert,m
2999,2999,NA,Reinert,Alois,m
3000,3000,NA,Reinhard,Ernst,m
3001,3001,NA,Rellstab,Emil R.,m
3002,3002,NA,Remy,Jacques J.,m
3003,3003,NA,Renold,Karl,m
3004,3004,NA,Respini,Giovacchino,m
3005,3005,NA,Revaclier,David,m
3006,3006,NA,Revaclier,François,m
3007,3007,NA,Revel,J.-H. Cyprien,m
3008,3008,NA,Reverdin,Olivier,m
3009,3009,NA,Rey,Laurent,m
3010,3010,NA,Reymond,J.-Henri-S.,m
3011,3011,NA,Reymond,Louis-H.,m
3012,3012,NA,Ribordy,Joseph,m
3013,3013,NA,Richard,M.-Eugène,m
3014,3014,NA,Riedener,Josef,m
3015,3015,NA,Riem,Gottlieb,m
3016,3016,NA,Rieter,Heinrich P.,m
3017,3017,NA,Riggenbach,Rudolf,m
3018,3018,NA,Rikli,August,m
3019,3019,NA,Rikli,Samuel Friedrich,m
3020,3020,NA,Rimathé,Anton,m
3021,3021,NA,Ringger,David,m
3022,3022,NA,Ringier,Joh. Rudolf,m
3023,3023,NA,Ringier,K. A. Gottlieb,m
3024,3024,NA,Ringk,C. Emil,m
3025,3025,NA,Riniker,Johann Heinrich,m
3026,3026,NA,Rion,Joseph,m
3027,3027,NA,Rippstein,Louis,m
3028,3028,NA,Risch,Matthäus,m
3029,3029,NA,Ritschard,Johannes,m
3030,3030,NA,Ritschard,Willi,m
3031,3031,NA,Ritter,Jakob Ulrich,m
3032,3032,NA,Rittmeyer,Ludwig,m
3033,3033,NA,Ritzchel,M.-Eugène,m
3034,3034,NA,Riva,Antonio Luigi,m
3035,3035,NA,Riva,Waldo,m
3036,3036,NA,Robert,J. Arnold,m
3037,3037,NA,Robert,Paul,m
3038,3038,NA,Robert,René,m
3039,3039,NA,Rochaix,John-Marc,m
3040,3040,NA,Rochat,Pierre,m
3041,3041,NA,Rodel,Ernst,m
3042,3042,NA,Roggo,Alphons,m
3043,3043,NA,Rogivue,Ch.-Auguste,m
3044,3044,NA,Roguin,Jules-L.-E.,m
3045,3045,NA,Rohner,Walter,m
3046,3046,NA,Rohner,Willi,m
3047,3047,NA,Rohr,Fr. Rudolf J.,m
3048,3048,NA,Rohr,Johann,m
3049,3049,NA,Rohr,Max Albert,m
3050,3050,NA,Rohrer,Christian,m
3051,3051,NA,Romedi,Johann A.,m
3052,3052,NA,Romedi,Peter Conradin,m
3053,3053,NA,Römer,Melchior,m
3054,3054,NA,Rosenmund,Ambrosius,m
3055,3055,NA,Rossel,Aimé-C.,m
3056,3056,NA,Rossel,Virgile,m
3057,3057,NA,Rosselet,Charles,m
3058,3058,NA,Rosset,Paul-René,m
3059,3059,NA,Rossi,Ermengildo,m
3060,3060,NA,Rossi,Riccardo,m
3061,3061,NA,Rossiaud,François Joseph,m
